authority,contract_org_type,domain,funding_color_weight,funding_source,gate,gate_penalty_factor,gate_prob_base,gate_prob_final,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
Title50,,Space,1.0,Partner,funding,0.343,0.1875,0.064312,OSINT,NonKinetic,7,,,,favorable_with_caveats,,,GovLab,fail,SAIC,PEO C4I,proj-2,2,USMC,CCMD,feasibility,13,2
Title50,,Land,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,NonKinetic,1,,,,favorable,,,GovLab,fail,SAIC,DARPA,proj-3,3,Navy,POC-User,prototype_demo,13,3
Title10,,Land,1.0,UFR,funding,0.392,0.175,0.0686,HUMINT,NonKinetic,4,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-6,6,Space Force,Agency,feasibility,13,4
Title10,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,GEOINT,Kinetic,7,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,AFLCMC,proj-14,14,Space Force,Agency,feasibility,13,4
Title50,,Space,1.0,External,funding,0.343,0.2,0.0686,GEOINT,NonKinetic,13,,,,favorable,,,Commercial,fail,Leidos,NRL,proj-15,15,Space Force,Service HQ,prototype_demo,13,5
Title10,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,Kinetic,5,,,,unfavorable,,,Commercial,fail,NG,NAVWAR,proj-16,16,IC,Agency,feasibility,13,4
Title50,,Maritime,1.0,External,funding,0.392,0.2,0.0784,OSINT,NonKinetic,4,,,,favorable,,,Commercial,fail,Leidos,AFLCMC,proj-18,18,USMC,Agency,feasibility,13,3
Title10,,EW,,UFR,test,0.81225,0.65,0.527962,SIGINT,Kinetic,2,,,,favorable,favorable,,GovLab,pass,LM,DEVCOM,proj-19,19,Army,Service HQ,feasibility,13,3
Title10,,EW,,UFR,test,0.81225,0.65,0.527962,SIGINT,Kinetic,0,,,,favorable,favorable,,GovLab,fail,LM,DEVCOM,proj-19,19,Army,Service HQ,feasibility,13,3
Title10,,EW,1.0,Partner_CoDev,funding,0.441,0.2125,0.093712,MASINT,NonKinetic,1,,,,unfavorable,,,GovLab,fail,None,NAVWAR,proj-21,21,IC,CCMD,feasibility,13,2
Title10,,Air,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,6,,,,favorable,,,GovContractor,fail,LM,NRL,proj-26,26,IC,CCMD,feasibility,13,4
Title10,,ISR,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,Kinetic,12,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-27,27,Space Force,Agency,feasibility,13,2
Title50,,Space,1.0,Partner_CoDev,attempt,0.343,0.1875,0.064312,SIGINT,Kinetic,,,,,not_conducted,,,GovLab,start,LM,NAVWAR,proj-30,30,IC,Agency,,13,4
Title50,,Space,1.0,Partner_CoDev,funding,0.49,0.2125,0.104125,SIGINT,Kinetic,0,,,,favorable,,,GovLab,fail,LM,NAVWAR,proj-30,30,IC,Agency,feasibility,13,4
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,OSINT,NonKinetic,12,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,Space Force,CCMD,feasibility,13,3
Title10,,Maritime,1.0,Partner,funding,0.392,0.1875,0.0735,GEOINT,NonKinetic,4,,,,favorable,,,GovContractor,fail,NG,NRL,proj-32,32,Space Force,Service HQ,feasibility,13,4
Title50,,ISR,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,SIGINT,NonKinetic,9,,,,favorable_with_caveats,,,GovContractor,fail,None,DEVCOM,proj-33,33,USMC,CCMD,feasibility,13,4
Title50,,Air,1.0,POM,attempt,0.343,0.2125,0.072887,SIGINT,NonKinetic,,,,,not_conducted,,,GovContractor,start,SAIC,NRL,proj-34,34,USMC,POC-User,,13,4
Title50,,Air,1.0,POM,funding,0.49,0.225,0.11025,SIGINT,NonKinetic,0,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-34,34,USMC,POC-User,feasibility,13,4
Title10,,Maritime,1.0,Partner,funding,0.392,0.1875,0.0735,HUMINT,NonKinetic,4,,,,favorable,,,Commercial,fail,SAIC,NAVWAR,proj-37,37,Space Force,POC-User,feasibility,13,3
Title50,,Cyber,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,NonKinetic,8,,,,favorable_with_caveats,,,Commercial,fail,None,DARPA,proj-0,0,Air Force,Service HQ,feasibility,14,2
Title50,,Space,1.0,Partner,funding,0.343,0.1875,0.064312,OSINT,NonKinetic,8,,,,favorable_with_caveats,,,GovLab,fail,SAIC,PEO C4I,proj-2,2,USMC,CCMD,feasibility,14,2
Title50,,Land,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,NonKinetic,2,,,,favorable,,,GovLab,fail,SAIC,DARPA,proj-3,3,Navy,POC-User,prototype_demo,14,3
Title10,,Land,1.0,UFR,funding,0.3675,0.175,0.064312,HUMINT,NonKinetic,5,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-6,6,Space Force,Agency,feasibility,14,4
Title10,,Cyber,1.0,ProgramBase,attempt,0.3675,0.175,0.064312,MASINT,NonKinetic,,,,,unfavorable,,,Commercial,start,None,AFLCMC,proj-9,9,Army,Service HQ,,14,3
Title10,,Cyber,1.0,ProgramBase,funding,0.665,0.25,0.16625,MASINT,NonKinetic,0,,,,unfavorable,,,Commercial,fail,None,AFLCMC,proj-9,9,Army,Service HQ,feasibility,14,3
Title10,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,GEOINT,Kinetic,8,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,AFLCMC,proj-14,14,Space Force,Agency,feasibility,14,4
Title50,,Space,1.0,External,funding,0.343,0.2,0.0686,GEOINT,NonKinetic,14,,,,favorable,,,Commercial,fail,Leidos,NRL,proj-15,15,Space Force,Service HQ,prototype_demo,14,5
Title10,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,Kinetic,6,,,,unfavorable,,,Commercial,fail,NG,NAVWAR,proj-16,16,IC,Agency,feasibility,14,4
Title50,,Maritime,1.0,External,funding,0.3675,0.2,0.0735,OSINT,NonKinetic,5,,,,favorable,,,Commercial,fail,Leidos,AFLCMC,proj-18,18,USMC,Agency,feasibility,14,3
Title10,,EW,1.0,UFR,funding,0.4165,0.175,0.072887,SIGINT,Kinetic,1,,,,favorable,,,GovLab,fail,LM,DEVCOM,proj-19,19,Army,Service HQ,prototype_demo,14,3
Title10,,EW,1.0,Partner_CoDev,funding,0.4165,0.2125,0.088506,MASINT,NonKinetic,2,,,,unfavorable,,,GovLab,fail,None,NAVWAR,proj-21,21,IC,CCMD,feasibility,14,2
Title10,,Air,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,7,,,,favorable,,,GovContractor,fail,LM,NRL,proj-26,26,IC,CCMD,feasibility,14,4
Title10,,ISR,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,Kinetic,13,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-27,27,Space Force,Agency,feasibility,14,2
Title50,,Space,1.0,Partner_CoDev,funding,0.4655,0.2125,0.098919,SIGINT,Kinetic,1,,,,favorable,,,GovLab,fail,LM,NAVWAR,proj-30,30,IC,Agency,feasibility,14,4
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,OSINT,NonKinetic,13,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,Space Force,CCMD,feasibility,14,3
Title10,,Maritime,1.0,Partner,funding,0.3675,0.1875,0.068906,GEOINT,NonKinetic,5,,,,favorable,,,GovContractor,fail,NG,NRL,proj-32,32,Space Force,Service HQ,feasibility,14,4
Title50,,ISR,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,SIGINT,NonKinetic,10,,,,favorable_with_caveats,,,GovContractor,fail,None,DEVCOM,proj-33,33,USMC,CCMD,feasibility,14,4
Title50,,Air,1.0,POM,funding,0.4655,0.225,0.104737,SIGINT,NonKinetic,1,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-34,34,USMC,POC-User,feasibility,14,4
Title10,,Maritime,1.0,Partner,funding,0.3675,0.1875,0.068906,HUMINT,NonKinetic,5,,,,favorable,,,Commercial,fail,SAIC,NAVWAR,proj-37,37,Space Force,POC-User,feasibility,14,3
Title50,,Cyber,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,NonKinetic,9,,,,favorable_with_caveats,,,Commercial,fail,None,DARPA,proj-0,0,Air Force,Service HQ,feasibility,15,2
Title50,,Space,1.0,Partner,funding,0.343,0.1875,0.064312,OSINT,NonKinetic,9,,,,favorable_with_caveats,,,GovLab,fail,SAIC,PEO C4I,proj-2,2,USMC,CCMD,feasibility,15,2
Title50,,Land,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,NonKinetic,3,,,,favorable,,,GovLab,fail,SAIC,DARPA,proj-3,3,Navy,POC-User,prototype_demo,15,3
Title10,,Air,1.0,Partner,attempt,0.343,0.1875,0.064312,HUMINT,NonKinetic,,,,,not_conducted,,,GovLab,start,None,DARPA,proj-5,5,USMC,Service HQ,,15,3
Title10,,Air,1.0,Partner,funding,0.49,0.1875,0.091875,HUMINT,NonKinetic,0,,,,favorable,,,GovLab,fail,None,DARPA,proj-5,5,USMC,Service HQ,feasibility,15,3
Title10,,Land,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,NonKinetic,6,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-6,6,Space Force,Agency,feasibility,15,4
Title10,Commercial,Cyber,,ProgramBase,contracting,0.63,0.45,0.2835,MASINT,NonKinetic,1,,,,unfavorable,,,Commercial,fail,None,AFLCMC,proj-9,9,Army,Service HQ,feasibility,15,3
Title10,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,GEOINT,Kinetic,9,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,AFLCMC,proj-14,14,Space Force,Agency,feasibility,15,4
Title50,,Space,1.0,External,funding,0.343,0.2,0.0686,GEOINT,NonKinetic,15,,,,favorable,,,Commercial,fail,Leidos,NRL,proj-15,15,Space Force,Service HQ,prototype_demo,15,5
Title10,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,Kinetic,7,,,,unfavorable,,,Commercial,fail,NG,NAVWAR,proj-16,16,IC,Agency,feasibility,15,4
Title50,,Maritime,1.0,External,funding,0.343,0.2,0.0686,OSINT,NonKinetic,6,,,,favorable,,,Commercial,fail,Leidos,AFLCMC,proj-18,18,USMC,Agency,feasibility,15,3
Title10,,EW,1.0,UFR,funding,0.392,0.175,0.0686,SIGINT,Kinetic,2,,,,favorable,,,GovLab,fail,LM,DEVCOM,proj-19,19,Army,Service HQ,prototype_demo,15,3
Title10,,EW,1.0,Partner_CoDev,funding,0.392,0.2125,0.0833,MASINT,NonKinetic,3,,,,unfavorable,,,GovLab,fail,None,NAVWAR,proj-21,21,IC,CCMD,feasibility,15,2
Title10,,Air,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,8,,,,favorable,,,GovContractor,fail,LM,NRL,proj-26,26,IC,CCMD,feasibility,15,4
Title10,,ISR,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,Kinetic,14,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-27,27,Space Force,Agency,feasibility,15,2
Title50,,Space,1.0,Partner_CoDev,funding,0.441,0.2125,0.093712,SIGINT,Kinetic,2,,,,favorable,,,GovLab,fail,LM,NAVWAR,proj-30,30,IC,Agency,feasibility,15,4
Title50,Commercial,Space,,UFR,contracting,0.49,0.45,0.2205,OSINT,NonKinetic,14,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,Space Force,CCMD,feasibility,15,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,NonKinetic,6,,,,favorable,,,GovContractor,fail,NG,NRL,proj-32,32,Space Force,Service HQ,feasibility,15,4
Title50,GovContractor,ISR,,Partner_CoDev,contracting,0.49,0.55,0.2695,SIGINT,NonKinetic,11,,,,favorable_with_caveats,,,GovContractor,fail,None,DEVCOM,proj-33,33,USMC,CCMD,feasibility,15,4
Title50,,Air,1.0,POM,funding,0.441,0.225,0.099225,SIGINT,NonKinetic,2,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-34,34,USMC,POC-User,feasibility,15,4
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,HUMINT,NonKinetic,6,,,,favorable,,,Commercial,fail,SAIC,NAVWAR,proj-37,37,Space Force,POC-User,feasibility,15,3
Title50,,Cyber,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,NonKinetic,10,,,,favorable_with_caveats,,,Commercial,fail,None,DARPA,proj-0,0,Air Force,Service HQ,feasibility,16,2
Title50,,Land,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,NonKinetic,4,,,,favorable,,,GovLab,fail,SAIC,DARPA,proj-3,3,Navy,POC-User,prototype_demo,16,3
Title10,,Air,1.0,Partner,funding,0.4655,0.1875,0.087281,HUMINT,NonKinetic,1,,,,favorable,,,GovLab,fail,None,DARPA,proj-5,5,USMC,Service HQ,feasibility,16,3
Title10,,Land,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,NonKinetic,7,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-6,6,Space Force,Agency,feasibility,16,4
Title10,,Cyber,1.0,ProgramBase,funding,0.56525,0.25,0.141312,MASINT,NonKinetic,2,,,,unfavorable,,,Commercial,fail,None,AFLCMC,proj-9,9,Army,Service HQ,feasibility,16,3
Title10,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,GEOINT,Kinetic,10,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,AFLCMC,proj-14,14,Space Force,Agency,feasibility,16,4
Title50,,Space,1.0,External,funding,0.343,0.2,0.0686,GEOINT,NonKinetic,16,,,,favorable,,,Commercial,fail,Leidos,NRL,proj-15,15,Space Force,Service HQ,prototype_demo,16,5
Title10,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,Kinetic,8,,,,unfavorable,,,Commercial,fail,NG,NAVWAR,proj-16,16,IC,Agency,feasibility,16,4
Title50,,Maritime,1.0,External,funding,0.343,0.2,0.0686,OSINT,NonKinetic,7,,,,favorable,,,Commercial,fail,Leidos,AFLCMC,proj-18,18,USMC,Agency,feasibility,16,3
Title10,,EW,1.0,UFR,funding,0.3675,0.175,0.064312,SIGINT,Kinetic,3,,,,favorable,,,GovLab,fail,LM,DEVCOM,proj-19,19,Army,Service HQ,prototype_demo,16,3
Title10,,EW,1.0,Partner_CoDev,funding,0.3675,0.2125,0.078094,MASINT,NonKinetic,4,,,,unfavorable,,,GovLab,fail,None,NAVWAR,proj-21,21,IC,CCMD,feasibility,16,2
Title10,,Air,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,9,,,,favorable,,,GovContractor,fail,LM,NRL,proj-26,26,IC,CCMD,feasibility,16,4
Title10,,ISR,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,Kinetic,15,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-27,27,Space Force,Agency,feasibility,16,2
Title50,,Space,1.0,Partner_CoDev,funding,0.4165,0.2125,0.088506,SIGINT,Kinetic,3,,,,favorable,,,GovLab,fail,LM,NAVWAR,proj-30,30,IC,Agency,feasibility,16,4
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,OSINT,NonKinetic,15,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,Space Force,CCMD,feasibility,16,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,NonKinetic,7,,,,favorable,,,GovContractor,fail,NG,NRL,proj-32,32,Space Force,Service HQ,feasibility,16,4
Title50,,ISR,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,SIGINT,NonKinetic,12,,,,favorable_with_caveats,,,GovContractor,fail,None,DEVCOM,proj-33,33,USMC,CCMD,feasibility,16,4
Title50,,Air,1.0,POM,funding,0.4165,0.225,0.093713,SIGINT,NonKinetic,3,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-34,34,USMC,POC-User,feasibility,16,4
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,HUMINT,NonKinetic,7,,,,favorable,,,Commercial,fail,SAIC,NAVWAR,proj-37,37,Space Force,POC-User,feasibility,16,3
Title50,,Cyber,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,NonKinetic,11,,,,favorable_with_caveats,,,Commercial,fail,None,DARPA,proj-0,0,Air Force,Service HQ,feasibility,17,2
Title50,,Cyber,1.0,POM,attempt,0.343,0.1875,0.064312,GEOINT,NonKinetic,,,,,not_conducted,,,GovContractor,start,None,PEO C4I,proj-1,1,Air Force,POC-User,,17,3
Title50,,Cyber,1.0,POM,funding,0.49,0.225,0.11025,GEOINT,NonKinetic,0,,,,favorable_with_caveats,,,GovContractor,fail,None,PEO C4I,proj-1,1,Air Force,POC-User,feasibility,17,3
Title50,,Space,1.0,Partner,funding,0.343,0.1875,0.064312,OSINT,NonKinetic,11,,,,favorable_with_caveats,,,GovLab,fail,SAIC,PEO C4I,proj-2,2,USMC,CCMD,feasibility,17,2
Title50,,Land,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,NonKinetic,5,,,,favorable,,,GovLab,fail,SAIC,DARPA,proj-3,3,Navy,POC-User,prototype_demo,17,3
Title10,,Air,1.0,Partner,funding,0.441,0.1875,0.082687,HUMINT,NonKinetic,2,,,,favorable,,,GovLab,fail,None,DARPA,proj-5,5,USMC,Service HQ,feasibility,17,3
Title10,,Land,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,NonKinetic,8,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-6,6,Space Force,Agency,feasibility,17,4
Title10,,Cyber,1.0,ProgramBase,funding,0.504,0.25,0.126,MASINT,NonKinetic,3,,,,unfavorable,,,Commercial,fail,None,AFLCMC,proj-9,9,Army,Service HQ,feasibility,17,3
Title10,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,GEOINT,Kinetic,11,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,AFLCMC,proj-14,14,Space Force,Agency,feasibility,17,4
Title50,,Space,1.0,External,funding,0.343,0.2,0.0686,GEOINT,NonKinetic,17,,,,favorable,,,Commercial,fail,Leidos,NRL,proj-15,15,Space Force,Service HQ,prototype_demo,17,5
Title10,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,Kinetic,9,,,,unfavorable,,,Commercial,fail,NG,NAVWAR,proj-16,16,IC,Agency,feasibility,17,4
Title50,,Maritime,1.0,External,funding,0.343,0.2,0.0686,OSINT,NonKinetic,8,,,,favorable,,,Commercial,fail,Leidos,AFLCMC,proj-18,18,USMC,Agency,feasibility,17,3
Title10,,EW,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,4,,,,favorable,,,GovLab,fail,LM,DEVCOM,proj-19,19,Army,Service HQ,prototype_demo,17,3
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,MASINT,NonKinetic,5,,,,unfavorable,,,GovLab,fail,None,NAVWAR,proj-21,21,IC,CCMD,feasibility,17,2
Title10,,Air,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,10,,,,favorable,,,GovContractor,fail,LM,NRL,proj-26,26,IC,CCMD,feasibility,17,4
Title10,,ISR,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,Kinetic,16,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-27,27,Space Force,Agency,feasibility,17,2
Title50,,Space,1.0,Partner_CoDev,funding,0.392,0.2125,0.0833,SIGINT,Kinetic,4,,,,favorable,,,GovLab,fail,LM,NAVWAR,proj-30,30,IC,Agency,feasibility,17,4
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,OSINT,NonKinetic,16,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,Space Force,CCMD,feasibility,17,3
Title10,,Maritime,,Partner,test,0.56,0.73,0.4088,GEOINT,NonKinetic,8,,,,favorable,favorable,,GovContractor,pass,NG,NRL,proj-32,32,Space Force,Service HQ,feasibility,17,5
Title10,,Maritime,,Partner,test,0.56,0.73,0.4088,GEOINT,NonKinetic,0,,,,favorable,favorable,,GovContractor,fail,NG,NRL,proj-32,32,Space Force,Service HQ,feasibility,17,5
Title50,,ISR,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,SIGINT,NonKinetic,13,,,,favorable_with_caveats,,,GovContractor,fail,None,DEVCOM,proj-33,33,USMC,CCMD,feasibility,17,4
Title50,GovContractor,Air,,POM,contracting,0.56,0.55,0.308,SIGINT,NonKinetic,4,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-34,34,USMC,POC-User,feasibility,17,4
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,HUMINT,NonKinetic,8,,,,favorable,,,Commercial,fail,SAIC,NAVWAR,proj-37,37,Space Force,POC-User,feasibility,17,3
Title50,,Cyber,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,NonKinetic,12,,,,favorable_with_caveats,,,Commercial,fail,None,DARPA,proj-0,0,Air Force,Service HQ,feasibility,18,2
Title50,,Cyber,1.0,POM,funding,0.4655,0.225,0.104737,GEOINT,NonKinetic,1,,,,favorable_with_caveats,,,GovContractor,fail,None,PEO C4I,proj-1,1,Air Force,POC-User,feasibility,18,3
Title50,,Space,1.0,Partner,funding,0.343,0.1875,0.064312,OSINT,NonKinetic,12,,,,favorable_with_caveats,,,GovLab,fail,SAIC,PEO C4I,proj-2,2,USMC,CCMD,feasibility,18,2
Title50,,Land,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,NonKinetic,6,,,,favorable,,,GovLab,fail,SAIC,DARPA,proj-3,3,Navy,POC-User,prototype_demo,18,3
Title10,,Air,1.0,Partner,funding,0.4165,0.1875,0.078094,HUMINT,NonKinetic,3,,,,favorable,,,GovLab,fail,None,DARPA,proj-5,5,USMC,Service HQ,feasibility,18,3
Title10,,Land,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,NonKinetic,9,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-6,6,Space Force,Agency,feasibility,18,4
Title10,,Cyber,1.0,ProgramBase,funding,0.44625,0.25,0.111562,MASINT,NonKinetic,4,,,,unfavorable,,,Commercial,fail,None,AFLCMC,proj-9,9,Army,Service HQ,feasibility,18,3
Title10,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,GEOINT,Kinetic,12,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,AFLCMC,proj-14,14,Space Force,Agency,feasibility,18,4
Title50,,Space,1.0,External,funding,0.343,0.2,0.0686,GEOINT,NonKinetic,18,,,,favorable,,,Commercial,fail,Leidos,NRL,proj-15,15,Space Force,Service HQ,prototype_demo,18,5
Title10,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,Kinetic,10,,,,unfavorable,,,Commercial,fail,NG,NAVWAR,proj-16,16,IC,Agency,feasibility,18,4
Title50,,Maritime,1.0,External,funding,0.343,0.2,0.0686,OSINT,NonKinetic,9,,,,favorable,,,Commercial,fail,Leidos,AFLCMC,proj-18,18,USMC,Agency,feasibility,18,3
Title10,,EW,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,5,,,,favorable,,,GovLab,fail,LM,DEVCOM,proj-19,19,Army,Service HQ,prototype_demo,18,3
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,MASINT,NonKinetic,6,,,,unfavorable,,,GovLab,fail,None,NAVWAR,proj-21,21,IC,CCMD,feasibility,18,2
Title10,,Air,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,11,,,,favorable,,,GovContractor,fail,LM,NRL,proj-26,26,IC,CCMD,feasibility,18,4
Title10,,ISR,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,Kinetic,17,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-27,27,Space Force,Agency,feasibility,18,2
Title50,,Space,1.0,Partner_CoDev,funding,0.3675,0.2125,0.078094,SIGINT,Kinetic,5,,,,favorable,,,GovLab,fail,LM,NAVWAR,proj-30,30,IC,Agency,feasibility,18,4
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,OSINT,NonKinetic,17,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,Space Force,CCMD,feasibility,18,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,NonKinetic,1,,,,favorable,,,GovContractor,fail,NG,NRL,proj-32,32,Space Force,Service HQ,prototype_demo,18,5
Title50,,ISR,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,SIGINT,NonKinetic,14,,,,favorable_with_caveats,,,GovContractor,fail,None,DEVCOM,proj-33,33,USMC,CCMD,feasibility,18,4
Title50,,Air,1.0,POM,funding,0.3675,0.225,0.082687,SIGINT,NonKinetic,5,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-34,34,USMC,POC-User,feasibility,18,4
Title10,,EW,1.0,Partner,attempt,0.3675,0.225,0.082687,MASINT,Kinetic,,,,,not_conducted,,,Commercial,start,None,NRL,proj-35,35,IC,POC-User,,18,3
Title10,,EW,1.0,Partner,funding,0.49,0.1875,0.091875,MASINT,Kinetic,0,,,,not_conducted,,,Commercial,fail,None,NRL,proj-35,35,IC,POC-User,feasibility,18,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,HUMINT,NonKinetic,9,,,,favorable,,,Commercial,fail,SAIC,NAVWAR,proj-37,37,Space Force,POC-User,feasibility,18,3
Title50,,Cyber,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,NonKinetic,13,,,,favorable_with_caveats,,,Commercial,fail,None,DARPA,proj-0,0,Air Force,Service HQ,feasibility,19,2
Title50,,Cyber,1.0,POM,funding,0.441,0.225,0.099225,GEOINT,NonKinetic,2,,,,favorable_with_caveats,,,GovContractor,fail,None,PEO C4I,proj-1,1,Air Force,POC-User,feasibility,19,3
Title50,,Space,1.0,Partner,funding,0.343,0.1875,0.064312,OSINT,NonKinetic,13,,,,favorable_with_caveats,,,GovLab,fail,SAIC,PEO C4I,proj-2,2,USMC,CCMD,feasibility,19,2
Title50,,Land,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,NonKinetic,7,,,,favorable,,,GovLab,fail,SAIC,DARPA,proj-3,3,Navy,POC-User,prototype_demo,19,3
Title10,,Air,1.0,Partner,funding,0.392,0.1875,0.0735,HUMINT,NonKinetic,4,,,,favorable,,,GovLab,fail,None,DARPA,proj-5,5,USMC,Service HQ,feasibility,19,3
Title10,,Land,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,NonKinetic,10,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-6,6,Space Force,Agency,feasibility,19,4
Title10,,Cyber,1.0,ProgramBase,funding,0.392,0.25,0.098,MASINT,NonKinetic,5,,,,unfavorable,,,Commercial,fail,None,AFLCMC,proj-9,9,Army,Service HQ,feasibility,19,3
Title10,GovContractor,Cyber,,POM,contracting,0.49,0.55,0.2695,GEOINT,Kinetic,13,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,AFLCMC,proj-14,14,Space Force,Agency,feasibility,19,4
