authority,contract_org_type,domain,funding_color_weight,funding_source,gate,gate_penalty_factor,gate_prob_base,gate_prob_final,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
Title10,,Maritime,,UFR,test,0.5355,0.71,0.380205,GEOINT,NonKinetic,4,,,,favorable,favorable,,GovContractor,pass,None,NAVWAR,proj-20,20,Space Force,Service HQ,prototype_demo,13,6
Title10,,Maritime,,UFR,test,0.5355,0.71,0.380205,GEOINT,NonKinetic,0,,,,favorable,favorable,,GovContractor,fail,None,NAVWAR,proj-20,20,Space Force,Service HQ,prototype_demo,13,6
Title50,,ISR,1.0,External,funding,0.343,0.2,0.0686,OSINT,Kinetic,13,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-21,21,IC,POC-User,feasibility,13,2
Title10,,Space,1.0,External,funding,0.343,0.2,0.0686,MASINT,Kinetic,7,,,,favorable,,,GovLab,fail,None,AFLCMC,proj-26,26,Army,CCMD,prototype_demo,13,5
Title10,,ISR,1.0,ProgramBase,funding,0.3675,0.25,0.091875,HUMINT,NonKinetic,5,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DEVCOM,proj-28,28,USMC,Agency,feasibility,13,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,NonKinetic,10,,,,favorable_with_caveats,,,Commercial,fail,Leidos,DARPA,proj-29,29,Air Force,Agency,prototype_demo,13,3
Title10,,Land,1.0,POM,funding,0.3675,0.225,0.082687,MASINT,NonKinetic,5,,,,favorable_with_caveats,,,GovLab,fail,LM,NRL,proj-31,31,Air Force,CCMD,feasibility,13,3
Title50,,Cyber,1.0,UFR,funding,0.4655,0.175,0.081462,MASINT,Kinetic,1,,,,favorable_with_caveats,,,Commercial,fail,Boeing,PEO C4I,proj-34,34,USMC,CCMD,feasibility,13,3
Title50,,Maritime,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,NonKinetic,7,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-35,35,Army,POC-User,feasibility,13,3
Title10,,Air,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,Kinetic,6,,,,favorable,,,GovContractor,fail,Leidos,DARPA,proj-37,37,IC,POC-User,feasibility,13,2
Title50,,Space,0.75,ProgramBase,funding,0.343,0.15,0.05145,SIGINT,Kinetic,4,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-1,1,IC,POC-User,functional_test,14,4
Title10,,Cyber,1.0,POM,funding,0.392,0.225,0.0882,HUMINT,Kinetic,4,,,,favorable_with_caveats,,,GovContractor,fail,LM,NAVWAR,proj-6,6,IC,Agency,feasibility,14,2
Title10,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,NonKinetic,10,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,NRL,proj-10,10,Army,CCMD,feasibility,14,3
Title50,,EW,1.0,POM,funding,0.441,0.225,0.099225,HUMINT,Kinetic,2,,,,favorable_with_caveats,,,Commercial,fail,NG,DARPA,proj-11,11,Navy,CCMD,feasibility,14,4
Title50,,Air,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,12,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NAVWAR,proj-14,14,USMC,Agency,feasibility,14,4
Title50,,Air,1.0,UFR,funding,0.3675,0.175,0.064312,MASINT,Kinetic,5,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-18,18,Space Force,Agency,feasibility,14,2
Title10,GovContractor,Maritime,,UFR,contracting,0.49,0.55,0.2695,GEOINT,NonKinetic,1,,,,favorable,,,GovContractor,fail,None,NAVWAR,proj-20,20,Space Force,Service HQ,functional_test,14,6
Title50,,ISR,1.0,External,funding,0.343,0.2,0.0686,OSINT,Kinetic,14,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-21,21,IC,POC-User,feasibility,14,2
Title10,,Space,1.0,External,funding,0.343,0.2,0.0686,MASINT,Kinetic,8,,,,favorable,,,GovLab,fail,None,AFLCMC,proj-26,26,Army,CCMD,prototype_demo,14,5
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,NonKinetic,6,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DEVCOM,proj-28,28,USMC,Agency,feasibility,14,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,NonKinetic,11,,,,favorable_with_caveats,,,Commercial,fail,Leidos,DARPA,proj-29,29,Air Force,Agency,prototype_demo,14,3
Title10,,Land,1.0,POM,funding,0.343,0.225,0.077175,MASINT,NonKinetic,6,,,,favorable_with_caveats,,,GovLab,fail,LM,NRL,proj-31,31,Air Force,CCMD,feasibility,14,3
Title50,,Cyber,1.0,UFR,funding,0.441,0.175,0.077175,MASINT,Kinetic,2,,,,favorable_with_caveats,,,Commercial,fail,Boeing,PEO C4I,proj-34,34,USMC,CCMD,feasibility,14,3
Title50,,Maritime,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,NonKinetic,8,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-35,35,Army,POC-User,feasibility,14,3
Title10,,Air,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,Kinetic,7,,,,favorable,,,GovContractor,fail,Leidos,DARPA,proj-37,37,IC,POC-User,feasibility,14,2
Title50,,Space,0.75,ProgramBase,funding,0.343,0.15,0.05145,SIGINT,Kinetic,5,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-1,1,IC,POC-User,functional_test,15,4
Title10,,Cyber,1.0,POM,funding,0.3675,0.225,0.082687,HUMINT,Kinetic,5,,,,favorable_with_caveats,,,GovContractor,fail,LM,NAVWAR,proj-6,6,IC,Agency,feasibility,15,2
Title10,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,NonKinetic,11,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,NRL,proj-10,10,Army,CCMD,feasibility,15,3
Title50,,EW,1.0,POM,funding,0.4165,0.225,0.093713,HUMINT,Kinetic,3,,,,favorable_with_caveats,,,Commercial,fail,NG,DARPA,proj-11,11,Navy,CCMD,feasibility,15,4
Title50,,Maritime,1.0,Partner_CoDev,attempt,0.4165,0.225,0.093713,HUMINT,Kinetic,,,,,not_conducted,,,GovContractor,start,NG,DEVCOM,proj-13,13,Space Force,POC-User,,15,3
Title50,,Maritime,1.0,Partner_CoDev,funding,0.7,0.2125,0.14875,HUMINT,Kinetic,0,,,,favorable_with_caveats,,,GovContractor,fail,NG,DEVCOM,proj-13,13,Space Force,POC-User,feasibility,15,3
Title50,,Air,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,13,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NAVWAR,proj-14,14,USMC,Agency,feasibility,15,4
Title50,,Air,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,6,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-18,18,Space Force,Agency,feasibility,15,2
Title10,,Maritime,0.75,UFR,funding,0.343,0.105,0.036015,GEOINT,NonKinetic,2,,,,favorable,,,GovContractor,fail,None,NAVWAR,proj-20,20,Space Force,Service HQ,functional_test,15,6
Title50,GovContractor,ISR,,External,contracting,0.49,0.55,0.2695,OSINT,Kinetic,15,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-21,21,IC,POC-User,feasibility,15,2
Title10,,Space,1.0,External,funding,0.343,0.2,0.0686,MASINT,Kinetic,9,,,,favorable,,,GovLab,fail,None,AFLCMC,proj-26,26,Army,CCMD,prototype_demo,15,5
Title10,,ISR,1.0,ProgramBase,attempt,0.343,0.2,0.0686,SIGINT,NonKinetic,,,,,not_conducted,,,GovLab,start,NG,AFLCMC,proj-27,27,IC,Service HQ,,15,3
Title10,,ISR,1.0,ProgramBase,funding,0.49,0.25,0.1225,SIGINT,NonKinetic,0,,,,favorable,,,GovLab,fail,NG,AFLCMC,proj-27,27,IC,Service HQ,feasibility,15,3
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,NonKinetic,7,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DEVCOM,proj-28,28,USMC,Agency,feasibility,15,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,NonKinetic,12,,,,favorable_with_caveats,,,Commercial,fail,Leidos,DARPA,proj-29,29,Air Force,Agency,prototype_demo,15,3
Title10,,Land,1.0,POM,funding,0.343,0.225,0.077175,MASINT,NonKinetic,7,,,,favorable_with_caveats,,,GovLab,fail,LM,NRL,proj-31,31,Air Force,CCMD,feasibility,15,3
Title50,,Cyber,1.0,UFR,funding,0.4165,0.175,0.072887,MASINT,Kinetic,3,,,,favorable_with_caveats,,,Commercial,fail,Boeing,PEO C4I,proj-34,34,USMC,CCMD,feasibility,15,3
Title50,,Maritime,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,NonKinetic,9,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-35,35,Army,POC-User,feasibility,15,3
Title10,,Air,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,Kinetic,8,,,,favorable,,,GovContractor,fail,Leidos,DARPA,proj-37,37,IC,POC-User,feasibility,15,2
Title50,,Cyber,1.0,Partner_CoDev,attempt,0.343,0.25,0.08575,GEOINT,Kinetic,,,,,not_conducted,,,GovLab,start,Leidos,DEVCOM,proj-38,38,Space Force,Service HQ,,15,2
Title50,,Cyber,1.0,Partner_CoDev,funding,0.665,0.2125,0.141312,GEOINT,Kinetic,0,,,,favorable,,,GovLab,fail,Leidos,DEVCOM,proj-38,38,Space Force,Service HQ,feasibility,15,2
Title50,,Space,0.75,ProgramBase,funding,0.343,0.15,0.05145,SIGINT,Kinetic,6,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-1,1,IC,POC-User,functional_test,16,4
Title10,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,6,,,,favorable_with_caveats,,,GovContractor,fail,LM,NAVWAR,proj-6,6,IC,Agency,feasibility,16,2
Title10,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,NonKinetic,12,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,NRL,proj-10,10,Army,CCMD,feasibility,16,3
Title50,,EW,1.0,POM,funding,0.392,0.225,0.0882,HUMINT,Kinetic,4,,,,favorable_with_caveats,,,Commercial,fail,NG,DARPA,proj-11,11,Navy,CCMD,feasibility,16,4
Title50,GovContractor,Maritime,,Partner_CoDev,contracting,0.665,0.55,0.36575,HUMINT,Kinetic,1,,,,favorable_with_caveats,,,GovContractor,fail,NG,DEVCOM,proj-13,13,Space Force,POC-User,feasibility,16,3
Title50,,Air,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,14,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NAVWAR,proj-14,14,USMC,Agency,feasibility,16,4
Title50,,Air,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,7,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-18,18,Space Force,Agency,feasibility,16,2
Title10,,Maritime,0.75,UFR,funding,0.343,0.105,0.036015,GEOINT,NonKinetic,3,,,,favorable,,,GovContractor,fail,None,NAVWAR,proj-20,20,Space Force,Service HQ,functional_test,16,6
Title50,,ISR,1.0,External,funding,0.343,0.2,0.0686,OSINT,Kinetic,16,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-21,21,IC,POC-User,feasibility,16,2
Title10,,Space,1.0,External,funding,0.343,0.2,0.0686,MASINT,Kinetic,10,,,,favorable,,,GovLab,fail,None,AFLCMC,proj-26,26,Army,CCMD,prototype_demo,16,5
Title10,,ISR,1.0,ProgramBase,funding,0.4655,0.25,0.116375,SIGINT,NonKinetic,1,,,,favorable,,,GovLab,fail,NG,AFLCMC,proj-27,27,IC,Service HQ,feasibility,16,3
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,NonKinetic,8,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DEVCOM,proj-28,28,USMC,Agency,feasibility,16,3
Title10,Commercial,Maritime,,Partner,contracting,0.49,0.45,0.2205,MASINT,NonKinetic,13,,,,favorable_with_caveats,,,Commercial,fail,Leidos,DARPA,proj-29,29,Air Force,Agency,prototype_demo,16,3
Title10,,Land,1.0,POM,funding,0.343,0.225,0.077175,MASINT,NonKinetic,8,,,,favorable_with_caveats,,,GovLab,fail,LM,NRL,proj-31,31,Air Force,CCMD,feasibility,16,3
Title50,,Cyber,1.0,UFR,funding,0.392,0.175,0.0686,MASINT,Kinetic,4,,,,favorable_with_caveats,,,Commercial,fail,Boeing,PEO C4I,proj-34,34,USMC,CCMD,feasibility,16,3
Title50,,Maritime,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,NonKinetic,10,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-35,35,Army,POC-User,feasibility,16,3
Title10,,Air,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,Kinetic,9,,,,favorable,,,GovContractor,fail,Leidos,DARPA,proj-37,37,IC,POC-User,feasibility,16,2
Title50,GovLab,Cyber,,Partner_CoDev,contracting,0.665,0.6,0.399,GEOINT,Kinetic,1,,,,favorable,,,GovLab,fail,Leidos,DEVCOM,proj-38,38,Space Force,Service HQ,feasibility,16,2
Title50,,Space,0.75,ProgramBase,funding,0.343,0.15,0.05145,SIGINT,Kinetic,7,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-1,1,IC,POC-User,functional_test,17,4
Title10,GovContractor,Cyber,,POM,contracting,0.49,0.55,0.2695,HUMINT,Kinetic,7,,,,favorable_with_caveats,,,GovContractor,fail,LM,NAVWAR,proj-6,6,IC,Agency,feasibility,17,2
Title10,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,NonKinetic,13,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,NRL,proj-10,10,Army,CCMD,feasibility,17,3
Title50,,EW,1.0,POM,funding,0.3675,0.225,0.082687,HUMINT,Kinetic,5,,,,favorable_with_caveats,,,Commercial,fail,NG,DARPA,proj-11,11,Navy,CCMD,feasibility,17,4
Title50,,Maritime,1.0,Partner_CoDev,funding,0.567,0.2125,0.120487,HUMINT,Kinetic,2,,,,favorable_with_caveats,,,GovContractor,fail,NG,DEVCOM,proj-13,13,Space Force,POC-User,feasibility,17,3
Title50,,Air,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,15,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NAVWAR,proj-14,14,USMC,Agency,feasibility,17,4
Title50,,Air,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,8,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-18,18,Space Force,Agency,feasibility,17,2
Title10,,Maritime,0.75,UFR,funding,0.343,0.105,0.036015,GEOINT,NonKinetic,4,,,,favorable,,,GovContractor,fail,None,NAVWAR,proj-20,20,Space Force,Service HQ,functional_test,17,6
Title50,,ISR,1.0,External,funding,0.343,0.2,0.0686,OSINT,Kinetic,17,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-21,21,IC,POC-User,feasibility,17,2
Title10,,Space,1.0,External,funding,0.343,0.2,0.0686,MASINT,Kinetic,11,,,,favorable,,,GovLab,fail,None,AFLCMC,proj-26,26,Army,CCMD,prototype_demo,17,5
Title10,,ISR,1.0,ProgramBase,funding,0.441,0.25,0.11025,SIGINT,NonKinetic,2,,,,favorable,,,GovLab,fail,NG,AFLCMC,proj-27,27,IC,Service HQ,feasibility,17,3
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,NonKinetic,9,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DEVCOM,proj-28,28,USMC,Agency,feasibility,17,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,NonKinetic,14,,,,favorable_with_caveats,,,Commercial,fail,Leidos,DARPA,proj-29,29,Air Force,Agency,prototype_demo,17,3
Title10,,Land,1.0,POM,funding,0.343,0.225,0.077175,MASINT,NonKinetic,9,,,,favorable_with_caveats,,,GovLab,fail,LM,NRL,proj-31,31,Air Force,CCMD,feasibility,17,3
Title50,,Cyber,1.0,POM,attempt,0.343,0.225,0.077175,HUMINT,Kinetic,,,,,not_conducted,,,GovLab,start,None,PEO C4I,proj-32,32,Army,Agency,,17,2
Title50,,Cyber,,POM,legal,,,,HUMINT,Kinetic,0,0.4025,0.375,0.15,unfavorable,,0.1725,GovLab,unfavorable,None,PEO C4I,proj-32,32,Army,Agency,feasibility,17,2
Title50,,Cyber,1.0,UFR,funding,0.3675,0.175,0.064312,MASINT,Kinetic,5,,,,favorable_with_caveats,,,Commercial,fail,Boeing,PEO C4I,proj-34,34,USMC,CCMD,feasibility,17,3
Title50,,Maritime,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,NonKinetic,11,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-35,35,Army,POC-User,feasibility,17,3
Title10,,Air,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,Kinetic,10,,,,favorable,,,GovContractor,fail,Leidos,DARPA,proj-37,37,IC,POC-User,feasibility,17,2
Title50,,Cyber,1.0,Partner_CoDev,funding,0.5355,0.2125,0.113794,GEOINT,Kinetic,2,,,,favorable,,,GovLab,fail,Leidos,DEVCOM,proj-38,38,Space Force,Service HQ,feasibility,17,2
Title50,,Space,0.75,ProgramBase,funding,0.343,0.15,0.05145,SIGINT,Kinetic,8,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-1,1,IC,POC-User,functional_test,18,4
Title10,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,8,,,,favorable_with_caveats,,,GovContractor,fail,LM,NAVWAR,proj-6,6,IC,Agency,feasibility,18,2
Title10,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,NonKinetic,14,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,NRL,proj-10,10,Army,CCMD,feasibility,18,3
Title50,Commercial,EW,,POM,contracting,0.49,0.45,0.2205,HUMINT,Kinetic,6,,,,favorable_with_caveats,,,Commercial,fail,NG,DARPA,proj-11,11,Navy,CCMD,feasibility,18,4
Title10,Commercial,Cyber,,UFR,attempt,0.49,0.45,0.2205,OSINT,Kinetic,,,,,not_conducted,,,Commercial,start,SAIC,NAVWAR,proj-12,12,Army,Agency,,18,2
Title10,,Cyber,1.0,UFR,funding,0.49,0.175,0.08575,OSINT,Kinetic,0,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-12,12,Army,Agency,feasibility,18,2
Title50,,Maritime,1.0,Partner_CoDev,funding,0.476,0.2125,0.10115,HUMINT,Kinetic,3,,,,favorable_with_caveats,,,GovContractor,fail,NG,DEVCOM,proj-13,13,Space Force,POC-User,feasibility,18,3
Title50,,Air,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,16,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NAVWAR,proj-14,14,USMC,Agency,feasibility,18,4
Title50,,Air,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,9,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-18,18,Space Force,Agency,feasibility,18,2
Title50,,Space,1.0,UFR,attempt,0.343,0.175,0.060025,MASINT,NonKinetic,,,,,not_conducted,,,GovLab,start,LM,PEO C4I,proj-19,19,Space Force,Service HQ,,18,2
Title50,,Space,1.0,UFR,funding,0.49,0.175,0.08575,MASINT,NonKinetic,0,,,,favorable_with_caveats,,,GovLab,fail,LM,PEO C4I,proj-19,19,Space Force,Service HQ,feasibility,18,2
Title10,,Maritime,0.75,UFR,funding,0.343,0.105,0.036015,GEOINT,NonKinetic,5,,,,favorable,,,GovContractor,fail,None,NAVWAR,proj-20,20,Space Force,Service HQ,functional_test,18,6
Title50,,ISR,1.0,External,funding,0.343,0.2,0.0686,OSINT,Kinetic,18,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-21,21,IC,POC-User,feasibility,18,2
Title10,,Space,1.0,External,funding,0.343,0.2,0.0686,MASINT,Kinetic,12,,,,favorable,,,GovLab,fail,None,AFLCMC,proj-26,26,Army,CCMD,prototype_demo,18,5
Title10,,ISR,1.0,ProgramBase,funding,0.4165,0.25,0.104125,SIGINT,NonKinetic,3,,,,favorable,,,GovLab,fail,NG,AFLCMC,proj-27,27,IC,Service HQ,feasibility,18,3
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,NonKinetic,10,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DEVCOM,proj-28,28,USMC,Agency,feasibility,18,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,NonKinetic,15,,,,favorable_with_caveats,,,Commercial,fail,Leidos,DARPA,proj-29,29,Air Force,Agency,prototype_demo,18,3
Title10,,Land,1.0,POM,funding,0.343,0.225,0.077175,MASINT,NonKinetic,10,,,,favorable_with_caveats,,,GovLab,fail,LM,NRL,proj-31,31,Air Force,CCMD,feasibility,18,3
Title50,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,6,,,,favorable_with_caveats,,,Commercial,fail,Boeing,PEO C4I,proj-34,34,USMC,CCMD,feasibility,18,3
Title50,,Maritime,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,NonKinetic,12,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-35,35,Army,POC-User,feasibility,18,3
Title10,,Air,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,Kinetic,11,,,,favorable,,,GovContractor,fail,Leidos,DARPA,proj-37,37,IC,POC-User,feasibility,18,2
Title50,,Cyber,1.0,Partner_CoDev,funding,0.44625,0.2125,0.094828,GEOINT,Kinetic,3,,,,favorable,,,GovLab,fail,Leidos,DEVCOM,proj-38,38,Space Force,Service HQ,feasibility,18,2
Title50,,Space,0.75,ProgramBase,funding,0.343,0.15,0.05145,SIGINT,Kinetic,9,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-1,1,IC,POC-User,functional_test,19,4
Title10,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,9,,,,favorable_with_caveats,,,GovContractor,fail,LM,NAVWAR,proj-6,6,IC,Agency,feasibility,19,2
Title10,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,NonKinetic,15,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,NRL,proj-10,10,Army,CCMD,feasibility,19,3
Title50,,EW,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,7,,,,favorable_with_caveats,,,Commercial,fail,NG,DARPA,proj-11,11,Navy,CCMD,feasibility,19,4
Title10,,Cyber,1.0,UFR,funding,0.4655,0.175,0.081462,OSINT,Kinetic,1,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-12,12,Army,Agency,feasibility,19,2
Title50,,Maritime,1.0,Partner_CoDev,funding,0.392,0.2125,0.0833,HUMINT,Kinetic,4,,,,favorable_with_caveats,,,GovContractor,fail,NG,DEVCOM,proj-13,13,Space Force,POC-User,feasibility,19,3
Title50,,Air,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,17,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NAVWAR,proj-14,14,USMC,Agency,feasibility,19,4
Title50,,Air,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,10,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-18,18,Space Force,Agency,feasibility,19,2
Title50,,Space,1.0,UFR,funding,0.4655,0.175,0.081462,MASINT,NonKinetic,1,,,,favorable_with_caveats,,,GovLab,fail,LM,PEO C4I,proj-19,19,Space Force,Service HQ,feasibility,19,2
Title10,,Maritime,0.75,UFR,funding,0.343,0.105,0.036015,GEOINT,NonKinetic,6,,,,favorable,,,GovContractor,fail,None,NAVWAR,proj-20,20,Space Force,Service HQ,functional_test,19,6
Title50,,ISR,1.0,External,funding,0.343,0.2,0.0686,OSINT,Kinetic,19,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-21,21,IC,POC-User,feasibility,19,2
Title10,,Space,1.0,External,funding,0.343,0.2,0.0686,MASINT,Kinetic,13,,,,favorable,,,GovLab,fail,None,AFLCMC,proj-26,26,Army,CCMD,prototype_demo,19,5
Title10,,ISR,1.0,ProgramBase,funding,0.392,0.25,0.098,SIGINT,NonKinetic,4,,,,favorable,,,GovLab,fail,NG,AFLCMC,proj-27,27,IC,Service HQ,feasibility,19,3
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,NonKinetic,11,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DEVCOM,proj-28,28,USMC,Agency,feasibility,19,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,NonKinetic,16,,,,favorable_with_caveats,,,Commercial,fail,Leidos,DARPA,proj-29,29,Air Force,Agency,prototype_demo,19,3
Title50,Commercial,Cyber,,UFR,contracting,0.49,0.45,0.2205,MASINT,Kinetic,7,,,,favorable_with_caveats,,,Commercial,fail,Boeing,PEO C4I,proj-34,34,USMC,CCMD,feasibility,19,3
Title50,,Maritime,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,NonKinetic,13,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-35,35,Army,POC-User,feasibility,19,3
Title10,,Air,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,Kinetic,12,,,,favorable,,,GovContractor,fail,Leidos,DARPA,proj-37,37,IC,POC-User,feasibility,19,2
Title50,,Cyber,1.0,Partner_CoDev,funding,0.392,0.2125,0.0833,GEOINT,Kinetic,4,,,,favorable,,,GovLab,fail,Leidos,DEVCOM,proj-38,38,Space Force,Service HQ,feasibility,19,2
Title50,,Space,0.75,ProgramBase,funding,0.343,0.15,0.05145,SIGINT,Kinetic,10,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-1,1,IC,POC-User,functional_test,20,4
Title50,,Land,0.75,Partner_CoDev,attempt,0.343,0.15,0.05145,OSINT,NonKinetic,,,,,not_conducted,,,Commercial,start,SAIC,DEVCOM,proj-3,3,USMC,Agency,,20,4
Title50,,Land,1.0,Partner_CoDev,funding,0.49,0.2125,0.104125,OSINT,NonKinetic,0,,,,favorable,,,Commercial,fail,SAIC,DEVCOM,proj-3,3,USMC,Agency,feasibility,20,4
Title50,,EW,1.0,POM,attempt,0.49,0.2125,0.104125,SIGINT,NonKinetic,,,,,not_conducted,,,GovContractor,start,SAIC,DEVCOM,proj-4,4,USMC,POC-User,,20,4
Title50,,EW,1.0,POM,funding,0.49,0.225,0.11025,SIGINT,NonKinetic,0,,,,not_conducted,,,GovContractor,fail,SAIC,DEVCOM,proj-4,4,USMC,POC-User,feasibility,20,4
Title10,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,NonKinetic,16,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,NRL,proj-10,10,Army,CCMD,feasibility,20,3
Title50,,EW,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,8,,,,favorable_with_caveats,,,Commercial,fail,NG,DARPA,proj-11,11,Navy,CCMD,feasibility,20,4
Title10,,Cyber,1.0,UFR,funding,0.441,0.175,0.077175,OSINT,Kinetic,2,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-12,12,Army,Agency,feasibility,20,2
