authority,contract_org_type,domain,funding_color_weight,funding_source,gate,gate_dependency_mult,gate_evidence_mult,gate_penalty_factor,gate_portfolio_mult,gate_prob_base,gate_prob_final,gate_shock_factor,gate_status_mult,gate_support_mult,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_status_mult,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
Title10,,ISR,0.75,External,funding,,,0.525,1.0,0.21,0.093712,1.0,1.0,0.85,HUMINT,NonKinetic,0,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,PEO C4I,NAVY-BA4-0604771N,32,Navy,CCMD,functional_test,13,3
Title50,,Maritime,0.75,Partner_CoDev,funding,,,0.2401,1.0,0.223125,0.045001,1.0,1.0,0.84,HUMINT,Kinetic,8,,,,favorable_with_caveats,,,,Commercial,fail,LM,AFLCMC,NAVY-BA7-TBD_BA7_NAVY_AEGIS,34,Navy,Service HQ,operational_test,13,3
Title50,,Land,1.0,Partner,funding,,,0.354025,1.0,0.3,0.089214,1.0,1.0,0.84,HUMINT,Kinetic,4,,,,favorable_with_caveats,,,,GovContractor,fail,NG,DARPA,OSDRE-BA3-TRUSTED-AI,39,OSD,POC-User,prototype_demo,13,4
Title10,,ISR,1.0,Partner,funding,,,0.2401,1.0,0.3,0.061946,1.0,1.0,0.86,OSINT,Kinetic,10,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,NRL,ARMY-BA3-0603007A,1,Army,POC-User,prototype_demo,14,2
Title50,,Land,1.0,UFR,funding,,,0.473812,1.0,0.28,0.103481,1.0,1.0,0.78,GEOINT,NonKinetic,1,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NAVWAR,NAVY-BA6-HQ-MGMT,5,Navy,CCMD,feasibility,14,2
Title10,,Cyber,0.75,Partner,funding,,,0.25725,1.0,0.196875,0.042543,1.0,1.0,0.84,GEOINT,Kinetic,5,,,,favorable,,,,Commercial,fail,Leidos,NRL,NAVY-BA7-TBD_BA7_NAVY_AEGIS,6,Navy,Agency,operational_test,14,4
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.070878,1.0,1.0,0.82,SIGINT,Kinetic,11,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DEVCOM,ARMY-BA2-0602105A,14,Army,Service HQ,feasibility,14,3
Title50,,Space,1.0,External,funding,,,0.37485,1.0,0.32,0.09956,1.0,1.0,0.83,GEOINT,Kinetic,2,,,,favorable_with_caveats,,,,Commercial,fail,None,AFLCMC,NAVY-BA2-0602270N,16,Navy,Agency,feasibility,14,4
Title10,,Land,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.080674,1.0,1.0,0.84,GEOINT,Kinetic,11,,,,favorable,,,,GovLab,fail,None,PEO C4I,NAVY-BA3-USV-ATD,17,Navy,Agency,prototype_demo,14,2
Title50,,Space,1.0,External,funding,,,0.2744,1.0,0.32,0.06849,1.0,1.0,0.78,SIGINT,Kinetic,4,,,,favorable,,,,GovContractor,fail,None,PEO C4I,NAVY-BA6-HQ-MGMT,19,Navy,Agency,feasibility,14,3
Title50,,Cyber,0.75,POM,funding,,,0.25725,1.0,0.23625,0.051051,1.0,1.0,0.84,MASINT,NonKinetic,5,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,AFLCMC,NAVY-BA7-TBD_BA7_NAVY_AEGIS,20,Navy,POC-User,operational_test,14,2
Title10,,Cyber,0.75,ProgramBase,attempt,,,0.25725,1.0,0.23625,0.051051,1.0,1.0,0.84,MASINT,NonKinetic,,,,,not_conducted,,,,GovLab,start,None,NRL,USAF-BA2-0602202F,21,Air Force,POC-User,,14,4
Title10,GovLab,Cyber,,ProgramBase,contracting,,,0.63,,0.6,0.378,,1.0,,MASINT,NonKinetic,0,,,,favorable,,,,GovLab,fail,None,NRL,USAF-BA2-0602202F,21,Air Force,POC-User,feasibility,14,4
Title10,GovLab,ISR,,Partner,attempt,,,0.63,,0.6,0.378,,1.0,,MASINT,Kinetic,,,,,not_conducted,,,,Commercial,start,NG,DEVCOM,OSDRE-BA3-TRUSTED-AI,25,OSD,Agency,,14,4
Title10,,ISR,1.0,Partner,funding,,,0.392,1.0,0.3,0.098784,1.0,1.0,0.84,MASINT,Kinetic,0,,,,favorable_with_caveats,,,,Commercial,fail,NG,DEVCOM,OSDRE-BA3-TRUSTED-AI,25,OSD,Agency,prototype_demo,14,4
Title50,,Air,1.0,Partner,funding,,,0.2744,1.0,0.3,0.067502,1.0,1.0,0.82,OSINT,Kinetic,4,,,,favorable,,,,Commercial,fail,Boeing,NAVWAR,ARMY-BA2-0602105A,28,Army,Service HQ,feasibility,14,3
Title50,,Space,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.02,1.0,0.5,0.84,SIGINT,Kinetic,12,,,,favorable,,,,Commercial,fail,SAIC,PEO C4I,NAVY-BA3-USV-ATD,31,Navy,CCMD,functional_test,14,3
Title10,,ISR,0.75,External,funding,,,0.442225,1.0,0.21,0.078937,1.0,1.0,0.85,HUMINT,NonKinetic,1,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,PEO C4I,NAVY-BA4-0604771N,32,Navy,CCMD,functional_test,14,3
Title50,,Maritime,0.75,Partner_CoDev,funding,,,0.2401,1.0,0.223125,0.045001,1.0,1.0,0.84,HUMINT,Kinetic,9,,,,favorable_with_caveats,,,,Commercial,fail,LM,AFLCMC,NAVY-BA7-TBD_BA7_NAVY_AEGIS,34,Navy,Service HQ,operational_test,14,3
Title50,,Land,1.0,Partner,funding,,,0.294,1.0,0.3,0.074088,1.0,1.0,0.84,HUMINT,Kinetic,5,,,,favorable_with_caveats,,,,GovContractor,fail,NG,DARPA,OSDRE-BA3-TRUSTED-AI,39,OSD,POC-User,prototype_demo,14,4
Title10,,ISR,1.0,Partner,funding,,,0.2401,1.0,0.3,0.061946,1.0,1.0,0.86,OSINT,Kinetic,11,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,NRL,ARMY-BA3-0603007A,1,Army,POC-User,prototype_demo,15,2
Title50,,Land,1.0,UFR,funding,,,0.3969,1.0,0.28,0.086683,1.0,1.0,0.78,GEOINT,NonKinetic,2,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NAVWAR,NAVY-BA6-HQ-MGMT,5,Navy,CCMD,feasibility,15,2
Title10,,Cyber,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.039707,1.0,1.0,0.84,GEOINT,Kinetic,6,,,,favorable,,,,Commercial,fail,Leidos,NRL,NAVY-BA7-TBD_BA7_NAVY_AEGIS,6,Navy,Agency,operational_test,15,4
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.070878,1.0,1.0,0.82,SIGINT,Kinetic,12,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DEVCOM,ARMY-BA2-0602105A,14,Army,Service HQ,feasibility,15,3
Title50,,Space,1.0,External,funding,,,0.3332,1.0,0.32,0.088498,1.0,1.0,0.83,GEOINT,Kinetic,3,,,,favorable_with_caveats,,,,Commercial,fail,None,AFLCMC,NAVY-BA2-0602270N,16,Navy,Agency,feasibility,15,4
Title10,,Land,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.080674,1.0,1.0,0.84,GEOINT,Kinetic,12,,,,favorable,,,,GovLab,fail,None,PEO C4I,NAVY-BA3-USV-ATD,17,Navy,Agency,prototype_demo,15,2
Title50,,Space,1.0,External,funding,,,0.25725,1.0,0.32,0.06421,1.0,1.0,0.78,SIGINT,Kinetic,5,,,,favorable,,,,GovContractor,fail,None,PEO C4I,NAVY-BA6-HQ-MGMT,19,Navy,Agency,feasibility,15,3
Title50,,Cyber,0.75,POM,funding,,,0.2401,1.0,0.23625,0.047648,1.0,1.0,0.84,MASINT,NonKinetic,6,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,AFLCMC,NAVY-BA7-TBD_BA7_NAVY_AEGIS,20,Navy,POC-User,operational_test,15,2
Title10,GovLab,Cyber,,ProgramBase,contracting,,,0.56525,,0.6,0.33915,,1.0,,MASINT,NonKinetic,1,,,,favorable,,,,GovLab,fail,None,NRL,USAF-BA2-0602202F,21,Air Force,POC-User,feasibility,15,4
Title10,,ISR,1.0,Partner,funding,,,0.32585,1.0,0.3,0.082114,1.0,1.0,0.84,MASINT,Kinetic,1,,,,favorable_with_caveats,,,,Commercial,fail,NG,DEVCOM,OSDRE-BA3-TRUSTED-AI,25,OSD,Agency,prototype_demo,15,4
Title50,,Air,1.0,Partner,funding,,,0.25725,1.0,0.3,0.063284,1.0,1.0,0.82,OSINT,Kinetic,5,,,,favorable,,,,Commercial,fail,Boeing,NAVWAR,ARMY-BA2-0602105A,28,Army,Service HQ,feasibility,15,3
Title50,,Space,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.02,1.0,0.5,0.84,SIGINT,Kinetic,13,,,,favorable,,,,Commercial,fail,SAIC,PEO C4I,NAVY-BA3-USV-ATD,31,Navy,CCMD,functional_test,15,3
Title10,,ISR,0.75,External,funding,,,0.3969,1.0,0.21,0.070847,1.0,1.0,0.85,HUMINT,NonKinetic,2,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,PEO C4I,NAVY-BA4-0604771N,32,Navy,CCMD,functional_test,15,3
Title50,,Maritime,0.75,Partner_CoDev,funding,,,0.2401,1.0,0.223125,0.045001,1.0,1.0,0.84,HUMINT,Kinetic,10,,,,favorable_with_caveats,,,,Commercial,fail,LM,AFLCMC,NAVY-BA7-TBD_BA7_NAVY_AEGIS,34,Navy,Service HQ,operational_test,15,3
Title10,,EW,0.75,POM,attempt,,,0.2401,1.0,0.223125,0.045001,1.0,1.0,0.84,GEOINT,NonKinetic,,,,,unfavorable,,,,GovContractor,start,LM,AFLCMC,USAF-BA2-0602202F,35,Air Force,CCMD,,15,3
Title10,,EW,1.0,POM,funding,,,0.3724,1.0,0.36,0.109932,1.0,1.0,0.82,GEOINT,NonKinetic,0,,,,unfavorable,,,,GovContractor,fail,LM,AFLCMC,USAF-BA2-0602202F,35,Air Force,CCMD,feasibility,15,3
Title50,,Land,1.0,Partner,funding,,,0.25725,1.0,0.3,0.064827,1.0,1.0,0.84,HUMINT,Kinetic,6,,,,favorable_with_caveats,,,,GovContractor,fail,NG,DARPA,OSDRE-BA3-TRUSTED-AI,39,OSD,POC-User,prototype_demo,15,4
Title50,,Cyber,1.0,POM,attempt,,,0.25725,1.0,0.3,0.064827,1.0,1.0,0.84,OSINT,Kinetic,,,,,not_conducted,,,,GovLab,start,None,PEO C4I,ARMY-BA2-0602105A,0,Army,POC-User,,16,2
Title50,,Cyber,1.0,POM,funding,,,0.343,1.0,0.36,0.101254,1.0,1.0,0.82,OSINT,Kinetic,0,,,,favorable_with_caveats,,,,GovLab,fail,None,PEO C4I,ARMY-BA2-0602105A,0,Army,POC-User,feasibility,16,2
Title10,,ISR,1.0,Partner,funding,,,0.2401,1.0,0.3,0.061946,1.0,1.0,0.86,OSINT,Kinetic,12,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,NRL,ARMY-BA3-0603007A,1,Army,POC-User,prototype_demo,16,2
Title50,,Land,1.0,UFR,funding,,,0.354025,1.0,0.28,0.077319,1.0,1.0,0.78,GEOINT,NonKinetic,3,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NAVWAR,NAVY-BA6-HQ-MGMT,5,Navy,CCMD,feasibility,16,2
Title10,Commercial,Cyber,,Partner,contracting,,,0.343,,0.6,0.2058,,1.0,,GEOINT,Kinetic,7,,,,favorable,,,,Commercial,fail,Leidos,NRL,NAVY-BA7-TBD_BA7_NAVY_AEGIS,6,Navy,Agency,operational_test,16,4
Title50,Commercial,Maritime,,ProgramBase,attempt,,,0.343,,0.6,0.2058,,1.0,,HUMINT,Kinetic,,,,,unfavorable,,,,GovLab,start,Boeing,NRL,USAF-BA2-0602202F,7,Air Force,Service HQ,,16,2
Title50,,Maritime,1.0,ProgramBase,funding,,,0.349125,1.0,0.4,0.114513,1.0,1.0,0.82,HUMINT,Kinetic,0,,,,unfavorable,,,,GovLab,fail,Boeing,NRL,USAF-BA2-0602202F,7,Air Force,Service HQ,feasibility,16,2
Title10,,Maritime,1.0,Partner_CoDev,attempt,,,0.349125,1.0,0.4,0.114513,1.0,1.0,0.82,OSINT,NonKinetic,,,,,not_conducted,,,,GovLab,start,SAIC,PEO C4I,SOCOM-BA4-SOF-NEXTGEN-ISR,10,SOCOM,POC-User,,16,2
Title10,,Maritime,,Partner_CoDev,legal,,,,,,,,,,OSINT,NonKinetic,0,0.345637,0.463375,0.27325,unfavorable,,1.0,0.140987,GovLab,unfavorable,SAIC,PEO C4I,SOCOM-BA4-SOF-NEXTGEN-ISR,10,SOCOM,POC-User,functional_test,16,2
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.070878,1.0,1.0,0.82,SIGINT,Kinetic,13,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DEVCOM,ARMY-BA2-0602105A,14,Army,Service HQ,feasibility,16,3
Title50,,Space,1.0,External,funding,,,0.294,1.0,0.32,0.078086,1.0,1.0,0.83,GEOINT,Kinetic,4,,,,favorable_with_caveats,,,,Commercial,fail,None,AFLCMC,NAVY-BA2-0602270N,16,Navy,Agency,feasibility,16,4
Title10,,Land,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.080674,1.0,1.0,0.84,GEOINT,Kinetic,13,,,,favorable,,,,GovLab,fail,None,PEO C4I,NAVY-BA3-USV-ATD,17,Navy,Agency,prototype_demo,16,2
Title50,,Space,1.0,External,funding,,,0.2401,1.0,0.32,0.059929,1.0,1.0,0.78,SIGINT,Kinetic,6,,,,favorable,,,,GovContractor,fail,None,PEO C4I,NAVY-BA6-HQ-MGMT,19,Navy,Agency,feasibility,16,3
Title50,,Cyber,0.75,POM,funding,,,0.2401,1.0,0.23625,0.047648,1.0,1.0,0.84,MASINT,NonKinetic,7,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,AFLCMC,NAVY-BA7-TBD_BA7_NAVY_AEGIS,20,Navy,POC-User,operational_test,16,2
Title10,,Cyber,1.0,ProgramBase,funding,,,0.3087,1.0,0.4,0.101254,1.0,1.0,0.82,MASINT,NonKinetic,2,,,,favorable,,,,GovLab,fail,None,NRL,USAF-BA2-0602202F,21,Air Force,POC-User,feasibility,16,4
Title10,,ISR,1.0,Partner,funding,,,0.3087,1.0,0.3,0.077792,1.0,1.0,0.84,MASINT,Kinetic,2,,,,favorable_with_caveats,,,,Commercial,fail,NG,DEVCOM,OSDRE-BA3-TRUSTED-AI,25,OSD,Agency,prototype_demo,16,4
Title50,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.059065,1.0,1.0,0.82,OSINT,Kinetic,6,,,,favorable,,,,Commercial,fail,Boeing,NAVWAR,ARMY-BA2-0602105A,28,Army,Service HQ,feasibility,16,3
Title50,,Space,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.02,1.0,0.5,0.84,SIGINT,Kinetic,14,,,,favorable,,,,Commercial,fail,SAIC,PEO C4I,NAVY-BA3-USV-ATD,31,Navy,CCMD,functional_test,16,3
Title10,,ISR,0.75,External,funding,,,0.354025,1.0,0.21,0.063193,1.0,1.0,0.85,HUMINT,NonKinetic,3,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,PEO C4I,NAVY-BA4-0604771N,32,Navy,CCMD,functional_test,16,3
Title50,,Maritime,0.75,Partner_CoDev,funding,,,0.2401,1.0,0.223125,0.045001,1.0,1.0,0.84,HUMINT,Kinetic,11,,,,favorable_with_caveats,,,,Commercial,fail,LM,AFLCMC,NAVY-BA7-TBD_BA7_NAVY_AEGIS,34,Navy,Service HQ,operational_test,16,3
Title50,,Land,1.0,Partner,funding,,,0.2401,1.0,0.3,0.060505,1.0,1.0,0.84,HUMINT,Kinetic,7,,,,favorable_with_caveats,,,,GovContractor,fail,NG,DARPA,OSDRE-BA3-TRUSTED-AI,39,OSD,POC-User,prototype_demo,16,4
Title50,,Cyber,1.0,POM,funding,,,0.32585,1.0,0.36,0.096191,1.0,1.0,0.82,OSINT,Kinetic,1,,,,favorable_with_caveats,,,,GovLab,fail,None,PEO C4I,ARMY-BA2-0602105A,0,Army,POC-User,feasibility,17,2
Title10,,ISR,1.0,Partner,funding,,,0.2401,1.0,0.3,0.061946,1.0,1.0,0.86,OSINT,Kinetic,13,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,NRL,ARMY-BA3-0603007A,1,Army,POC-User,prototype_demo,17,2
Title50,,Land,1.0,UFR,funding,,,0.3136,1.0,0.28,0.06849,1.0,1.0,0.78,GEOINT,NonKinetic,4,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NAVWAR,NAVY-BA6-HQ-MGMT,5,Navy,CCMD,feasibility,17,2
Title10,,Cyber,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.039707,1.0,1.0,0.84,GEOINT,Kinetic,8,,,,favorable,,,,Commercial,fail,Leidos,NRL,NAVY-BA7-TBD_BA7_NAVY_AEGIS,6,Navy,Agency,operational_test,17,4
Title50,GovLab,Maritime,,ProgramBase,contracting,,,0.441,,0.6,0.2646,,1.0,,HUMINT,Kinetic,1,,,,unfavorable,,,,GovLab,fail,Boeing,NRL,USAF-BA2-0602202F,7,Air Force,Service HQ,feasibility,17,2
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.070878,1.0,1.0,0.82,SIGINT,Kinetic,14,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DEVCOM,ARMY-BA2-0602105A,14,Army,Service HQ,feasibility,17,3
Title50,,Space,1.0,External,funding,,,0.25725,1.0,0.32,0.068326,1.0,1.0,0.83,GEOINT,Kinetic,5,,,,favorable_with_caveats,,,,Commercial,fail,None,AFLCMC,NAVY-BA2-0602270N,16,Navy,Agency,feasibility,17,4
Title10,,Land,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.080674,1.0,1.0,0.84,GEOINT,Kinetic,14,,,,favorable,,,,GovLab,fail,None,PEO C4I,NAVY-BA3-USV-ATD,17,Navy,Agency,prototype_demo,17,2
Title50,,Space,1.0,External,funding,,,0.2401,1.0,0.32,0.059929,1.0,1.0,0.78,SIGINT,Kinetic,7,,,,favorable,,,,GovContractor,fail,None,PEO C4I,NAVY-BA6-HQ-MGMT,19,Navy,Agency,feasibility,17,3
Title50,,Cyber,0.75,POM,funding,,,0.2401,1.0,0.23625,0.047648,1.0,1.0,0.84,MASINT,NonKinetic,8,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,AFLCMC,NAVY-BA7-TBD_BA7_NAVY_AEGIS,20,Navy,POC-User,operational_test,17,2
Title10,,Cyber,1.0,ProgramBase,funding,,,0.29155,1.0,0.4,0.095628,1.0,1.0,0.82,MASINT,NonKinetic,3,,,,favorable,,,,GovLab,fail,None,NRL,USAF-BA2-0602202F,21,Air Force,POC-User,feasibility,17,4
Title10,,ISR,1.0,Partner,funding,,,0.29155,1.0,0.3,0.073471,1.0,1.0,0.84,MASINT,Kinetic,3,,,,favorable_with_caveats,,,,Commercial,fail,NG,DEVCOM,OSDRE-BA3-TRUSTED-AI,25,OSD,Agency,prototype_demo,17,4
Title50,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.059065,1.0,1.0,0.82,OSINT,Kinetic,7,,,,favorable,,,,Commercial,fail,Boeing,NAVWAR,ARMY-BA2-0602105A,28,Army,Service HQ,feasibility,17,3
Title50,,Space,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.02,1.0,0.5,0.84,SIGINT,Kinetic,15,,,,favorable,,,,Commercial,fail,SAIC,PEO C4I,NAVY-BA3-USV-ATD,31,Navy,CCMD,functional_test,17,3
Title10,,ISR,0.75,External,funding,,,0.3136,1.0,0.21,0.055978,1.0,1.0,0.85,HUMINT,NonKinetic,4,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,PEO C4I,NAVY-BA4-0604771N,32,Navy,CCMD,functional_test,17,3
Title50,,Maritime,0.75,Partner_CoDev,funding,,,0.2401,1.0,0.223125,0.045001,1.0,1.0,0.84,HUMINT,Kinetic,12,,,,favorable_with_caveats,,,,Commercial,fail,LM,AFLCMC,NAVY-BA7-TBD_BA7_NAVY_AEGIS,34,Navy,Service HQ,operational_test,17,3
Title10,,EW,1.0,POM,funding,,,0.3087,1.0,0.36,0.091128,1.0,1.0,0.82,GEOINT,NonKinetic,2,,,,unfavorable,,,,GovContractor,fail,LM,AFLCMC,USAF-BA2-0602202F,35,Air Force,CCMD,feasibility,17,3
Title50,,Land,1.0,Partner,funding,,,0.2401,1.0,0.3,0.060505,1.0,1.0,0.84,HUMINT,Kinetic,8,,,,favorable_with_caveats,,,,GovContractor,fail,NG,DARPA,OSDRE-BA3-TRUSTED-AI,39,OSD,POC-User,prototype_demo,17,4
Title50,,Cyber,1.0,POM,funding,,,0.3087,1.0,0.36,0.091128,1.0,1.0,0.82,OSINT,Kinetic,2,,,,favorable_with_caveats,,,,GovLab,fail,None,PEO C4I,ARMY-BA2-0602105A,0,Army,POC-User,feasibility,18,2
Title10,,ISR,1.0,Partner,funding,,,0.2401,1.0,0.3,0.061946,1.0,1.0,0.86,OSINT,Kinetic,14,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,NRL,ARMY-BA3-0603007A,1,Army,POC-User,prototype_demo,18,2
Title50,,Land,1.0,UFR,funding,,,0.275625,1.0,0.28,0.060196,1.0,1.0,0.78,GEOINT,NonKinetic,5,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NAVWAR,NAVY-BA6-HQ-MGMT,5,Navy,CCMD,feasibility,18,2
Title10,,Cyber,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.039707,1.0,1.0,0.84,GEOINT,Kinetic,9,,,,favorable,,,,Commercial,fail,Leidos,NRL,NAVY-BA7-TBD_BA7_NAVY_AEGIS,6,Navy,Agency,operational_test,18,4
Title50,,Maritime,1.0,ProgramBase,funding,,,0.29155,1.0,0.4,0.095628,1.0,1.0,0.82,HUMINT,Kinetic,2,,,,unfavorable,,,,GovLab,fail,Boeing,NRL,USAF-BA2-0602202F,7,Air Force,Service HQ,feasibility,18,2
Title50,,Land,1.0,Partner,attempt,,,0.29155,1.0,0.4,0.095628,1.0,1.0,0.82,OSINT,Kinetic,,,,,not_conducted,,,,GovLab,start,None,NAVWAR,OSDRE-BA3-TRUSTED-AI,11,OSD,Agency,,18,4
Title50,,Land,1.0,Partner,funding,,,0.343,1.0,0.3,0.086436,1.0,1.0,0.84,OSINT,Kinetic,0,,,,favorable,,,,GovLab,fail,None,NAVWAR,OSDRE-BA3-TRUSTED-AI,11,OSD,Agency,prototype_demo,18,4
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.070878,1.0,1.0,0.82,SIGINT,Kinetic,15,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DEVCOM,ARMY-BA2-0602105A,14,Army,Service HQ,feasibility,18,3
Title50,,Space,1.0,External,funding,,,0.2401,1.0,0.32,0.063771,1.0,1.0,0.83,GEOINT,Kinetic,6,,,,favorable_with_caveats,,,,Commercial,fail,None,AFLCMC,NAVY-BA2-0602270N,16,Navy,Agency,feasibility,18,4
Title10,,Land,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.080674,1.0,1.0,0.84,GEOINT,Kinetic,15,,,,favorable,,,,GovLab,fail,None,PEO C4I,NAVY-BA3-USV-ATD,17,Navy,Agency,prototype_demo,18,2
Title50,,Space,1.0,External,funding,,,0.2401,1.0,0.32,0.059929,1.0,1.0,0.78,SIGINT,Kinetic,8,,,,favorable,,,,GovContractor,fail,None,PEO C4I,NAVY-BA6-HQ-MGMT,19,Navy,Agency,feasibility,18,3
Title50,,Cyber,0.75,POM,funding,,,0.2401,1.0,0.23625,0.047648,1.0,1.0,0.84,MASINT,NonKinetic,9,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,AFLCMC,NAVY-BA7-TBD_BA7_NAVY_AEGIS,20,Navy,POC-User,operational_test,18,2
Title10,,Cyber,1.0,ProgramBase,funding,,,0.2744,1.0,0.4,0.090003,1.0,1.0,0.82,MASINT,NonKinetic,4,,,,favorable,,,,GovLab,fail,None,NRL,USAF-BA2-0602202F,21,Air Force,POC-User,feasibility,18,4
Title10,,ISR,1.0,Partner,funding,,,0.2744,1.0,0.3,0.069149,1.0,1.0,0.84,MASINT,Kinetic,4,,,,favorable_with_caveats,,,,Commercial,fail,NG,DEVCOM,OSDRE-BA3-TRUSTED-AI,25,OSD,Agency,prototype_demo,18,4
Title50,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.059065,1.0,1.0,0.82,OSINT,Kinetic,8,,,,favorable,,,,Commercial,fail,Boeing,NAVWAR,ARMY-BA2-0602105A,28,Army,Service HQ,feasibility,18,3
Title50,,Space,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.02,1.0,0.5,0.84,SIGINT,Kinetic,16,,,,favorable,,,,Commercial,fail,SAIC,PEO C4I,NAVY-BA3-USV-ATD,31,Navy,CCMD,functional_test,18,3
Title10,,ISR,0.75,External,funding,,,0.275625,1.0,0.21,0.049199,1.0,1.0,0.85,HUMINT,NonKinetic,5,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,PEO C4I,NAVY-BA4-0604771N,32,Navy,CCMD,functional_test,18,3
Title50,,Maritime,0.75,Partner_CoDev,funding,,,0.2401,1.0,0.223125,0.045001,1.0,1.0,0.84,HUMINT,Kinetic,13,,,,favorable_with_caveats,,,,Commercial,fail,LM,AFLCMC,NAVY-BA7-TBD_BA7_NAVY_AEGIS,34,Navy,Service HQ,operational_test,18,3
Title10,,EW,1.0,POM,funding,,,0.29155,1.0,0.36,0.086066,1.0,1.0,0.82,GEOINT,NonKinetic,3,,,,unfavorable,,,,GovContractor,fail,LM,AFLCMC,USAF-BA2-0602202F,35,Air Force,CCMD,feasibility,18,3
Title50,,Land,1.0,Partner,funding,,,0.2401,1.0,0.3,0.060505,1.0,1.0,0.84,HUMINT,Kinetic,9,,,,favorable_with_caveats,,,,GovContractor,fail,NG,DARPA,OSDRE-BA3-TRUSTED-AI,39,OSD,POC-User,prototype_demo,18,4
Title50,,Cyber,1.0,POM,funding,,,0.29155,1.0,0.36,0.086066,1.0,1.0,0.82,OSINT,Kinetic,3,,,,favorable_with_caveats,,,,GovLab,fail,None,PEO C4I,ARMY-BA2-0602105A,0,Army,POC-User,feasibility,19,2
Title10,,ISR,1.0,Partner,funding,,,0.2401,1.0,0.3,0.061946,1.0,1.0,0.86,OSINT,Kinetic,15,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,NRL,ARMY-BA3-0603007A,1,Army,POC-User,prototype_demo,19,2
Title50,,Land,1.0,UFR,funding,,,0.2401,1.0,0.28,0.052438,1.0,1.0,0.78,GEOINT,NonKinetic,6,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NAVWAR,NAVY-BA6-HQ-MGMT,5,Navy,CCMD,feasibility,19,2
Title10,,Cyber,0.75,Partner,funding,,,0.2401,1.0,0.196875,0.039707,1.0,1.0,0.84,GEOINT,Kinetic,10,,,,favorable,,,,Commercial,fail,Leidos,NRL,NAVY-BA7-TBD_BA7_NAVY_AEGIS,6,Navy,Agency,operational_test,19,4
Title50,,Maritime,1.0,ProgramBase,funding,,,0.2744,1.0,0.4,0.090003,1.0,1.0,0.82,HUMINT,Kinetic,3,,,,unfavorable,,,,GovLab,fail,Boeing,NRL,USAF-BA2-0602202F,7,Air Force,Service HQ,feasibility,19,2
